,guest,hotel,discount,price,earning
3305,guest_960,hotel_363,0.14,207,178.02
3306,guest_1935,hotel_89,0.18,200,164.0
3307,guest_974,hotel_23,0.11,54,48.06
3308,guest_280,hotel_317,0.0,127,127.0
3309,guest_1120,hotel_151,0.19,183,148.23000000000002
3310,guest_1477,hotel_227,0.02,201,196.98
3311,guest_3984,hotel_90,0.19,85,68.85000000000001
3312,guest_2170,hotel_339,0.09,74,67.34
3313,guest_2395,hotel_143,0.19,202,163.62
3314,guest_2692,hotel_2,0.11,92,81.88
3315,guest_1908,hotel_37,0.11,193,171.77
3316,guest_2296,hotel_250,0.03,298,289.06
3317,guest_2566,hotel_379,0.01,263,260.37
3318,guest_183,hotel_200,0.17,186,154.38
3319,guest_1329,hotel_24,0.04,53,50.879999999999995
3320,guest_2872,hotel_366,0.01,120,118.8
3321,guest_393,hotel_390,0.13,165,143.55
3322,guest_1531,hotel_48,0.02,263,257.74
3323,guest_1893,hotel_264,0.0,153,153.0
3324,guest_3812,hotel_323,0.11,140,124.60000000000001
3325,guest_2895,hotel_173,0.0,97,97.0
3326,guest_89,hotel_286,0.0,207,207.0
3327,guest_179,hotel_2,0.07,92,85.55999999999999
3328,guest_2593,hotel_11,0.18,226,185.32000000000002
3329,guest_1439,hotel_276,0.07,245,227.85
3330,guest_760,hotel_319,0.03,278,269.65999999999997
3331,guest_3295,hotel_248,0.0,208,208.0
3332,guest_2653,hotel_90,0.16,85,71.39999999999999
3333,guest_3666,hotel_182,0.01,176,174.24
3334,guest_3043,hotel_319,0.17,278,230.73999999999998
3335,guest_2205,hotel_20,0.0,183,183.0
3336,guest_1976,hotel_236,0.09,145,131.95000000000002
3337,guest_1633,hotel_305,0.02,74,72.52
3338,guest_3951,hotel_115,0.13,244,212.28
3339,guest_1808,hotel_236,0.04,145,139.2
3340,guest_970,hotel_360,0.03,75,72.75
3341,guest_741,hotel_241,0.08,82,75.44
3342,guest_1347,hotel_32,0.07,172,159.95999999999998
3343,guest_2478,hotel_57,0.16,134,112.56
3344,guest_1817,hotel_115,0.11,244,217.16
3345,guest_47,hotel_246,0.06,127,119.38
3346,guest_325,hotel_26,0.07,55,51.15
3347,guest_987,hotel_398,0.05,102,96.89999999999999
3348,guest_1170,hotel_46,0.09,214,194.74
3349,guest_2803,hotel_327,0.08,228,209.76000000000002
3350,guest_1049,hotel_396,0.18,212,173.84
3351,guest_652,hotel_318,0.13,146,127.02
3352,guest_3653,hotel_276,0.13,245,213.15
3353,guest_2285,hotel_365,0.04,54,51.839999999999996
3354,guest_2162,hotel_44,0.18,243,199.26000000000002
3355,guest_757,hotel_208,0.04,81,77.75999999999999
3356,guest_559,hotel_178,0.01,258,255.42
3357,guest_1168,hotel_262,0.14,68,58.48
3358,guest_117,hotel_288,0.15,135,114.75
3359,guest_1323,hotel_358,0.19,220,178.20000000000002
3360,guest_2821,hotel_334,0.16,83,69.72
3361,guest_2282,hotel_314,0.13,277,240.99
3362,guest_2075,hotel_161,0.01,193,191.07
3363,guest_1886,hotel_101,0.08,158,145.36
3364,guest_2213,hotel_49,0.15,50,42.5
3365,guest_749,hotel_261,0.02,209,204.82
3366,guest_3472,hotel_129,0.1,85,76.5
3367,guest_1200,hotel_123,0.02,209,204.82
3368,guest_2377,hotel_226,0.12,166,146.08
3369,guest_1032,hotel_127,0.08,279,256.68
3370,guest_1558,hotel_224,0.03,76,73.72
3371,guest_1985,hotel_73,0.16,259,217.56
3372,guest_2465,hotel_362,0.03,205,198.85
3373,guest_3986,hotel_222,0.18,231,189.42000000000002
3374,guest_861,hotel_341,0.07,298,277.14
3375,guest_2255,hotel_69,0.03,230,223.1
3376,guest_1336,hotel_374,0.11,176,156.64000000000001
3377,guest_820,hotel_122,0.19,167,135.27
3378,guest_424,hotel_12,0.19,224,181.44
3379,guest_3515,hotel_195,0.14,94,80.84
3380,guest_718,hotel_91,0.18,192,157.44
3381,guest_3939,hotel_122,0.04,167,160.32
3382,guest_3172,hotel_381,0.0,276,276.0
3383,guest_3166,hotel_378,0.05,194,184.29999999999998
3384,guest_3022,hotel_152,0.09,162,147.42000000000002
3385,guest_2369,hotel_164,0.15,286,243.1
3386,guest_509,hotel_209,0.02,233,228.34
3387,guest_189,hotel_293,0.01,251,248.49
3388,guest_2037,hotel_10,0.16,222,186.48
3389,guest_1189,hotel_88,0.14,75,64.5
3390,guest_2508,hotel_288,0.11,135,120.15
3391,guest_269,hotel_372,0.12,203,178.64000000000001
3392,guest_725,hotel_229,0.13,246,214.02
3393,guest_2329,hotel_194,0.04,115,110.39999999999999
3394,guest_2998,hotel_220,0.18,159,130.38000000000002
3395,guest_1177,hotel_149,0.12,278,244.64000000000001
3396,guest_427,hotel_63,0.13,290,252.3
3397,guest_3503,hotel_308,0.1,269,242.1
3398,guest_3394,hotel_180,0.03,224,217.28
3399,guest_3573,hotel_380,0.08,290,266.8
3400,guest_289,hotel_70,0.01,85,84.15
3401,guest_3693,hotel_205,0.06,183,172.01999999999998
3402,guest_2050,hotel_52,0.05,156,148.2
3403,guest_1004,hotel_333,0.13,170,147.9
3404,guest_488,hotel_47,0.06,54,50.76
3405,guest_2145,hotel_365,0.1,54,48.6
3406,guest_3890,hotel_300,0.05,209,198.54999999999998
3407,guest_2231,hotel_25,0.19,213,172.53
3408,guest_3001,hotel_143,0.07,202,187.85999999999999
3409,guest_898,hotel_330,0.13,83,72.21
3410,guest_2038,hotel_312,0.08,286,263.12
3411,guest_3027,hotel_195,0.12,94,82.72
3412,guest_3360,hotel_250,0.19,298,241.38000000000002
3413,guest_2688,hotel_74,0.19,278,225.18
3414,guest_228,hotel_18,0.04,287,275.52
3415,guest_1945,hotel_210,0.04,175,168.0
3416,guest_1465,hotel_56,0.17,202,167.66
3417,guest_1311,hotel_327,0.16,228,191.51999999999998
3418,guest_1155,hotel_141,0.11,256,227.84
3419,guest_3359,hotel_94,0.11,112,99.68
3420,guest_3125,hotel_254,0.18,231,189.42000000000002
3421,guest_3248,hotel_383,0.16,178,149.51999999999998
3422,guest_588,hotel_75,0.06,213,200.22
3423,guest_3761,hotel_346,0.07,175,162.75
3424,guest_1187,hotel_65,0.01,226,223.74
3425,guest_3864,hotel_253,0.12,273,240.24
3426,guest_2127,hotel_375,0.0,268,268.0
3427,guest_525,hotel_136,0.07,162,150.66
3428,guest_141,hotel_12,0.15,224,190.4
3429,guest_3616,hotel_309,0.02,122,119.56
3430,guest_1181,hotel_287,0.12,160,140.8
3431,guest_2026,hotel_372,0.11,203,180.67000000000002
3432,guest_2704,hotel_56,0.04,202,193.92
3433,guest_739,hotel_215,0.16,133,111.72
3434,guest_3255,hotel_303,0.05,160,152.0
3435,guest_2754,hotel_82,0.14,259,222.74
3436,guest_2519,hotel_352,0.0,276,276.0
3437,guest_51,hotel_338,0.16,133,111.72
3438,guest_3018,hotel_396,0.09,212,192.92000000000002
3439,guest_3148,hotel_81,0.17,252,209.16
3440,guest_815,hotel_245,0.07,290,269.7
3441,guest_763,hotel_313,0.18,183,150.06
3442,guest_3471,hotel_300,0.16,209,175.56
3443,guest_329,hotel_145,0.16,127,106.67999999999999
3444,guest_1252,hotel_395,0.09,211,192.01000000000002
3445,guest_643,hotel_344,0.19,98,79.38000000000001
3446,guest_3127,hotel_118,0.14,181,155.66
3447,guest_1988,hotel_191,0.06,250,235.0
3448,guest_3149,hotel_370,0.04,229,219.84
3449,guest_723,hotel_321,0.16,54,45.36
3450,guest_3811,hotel_80,0.13,239,207.93
3451,guest_1654,hotel_277,0.17,281,233.23
3452,guest_535,hotel_343,0.07,217,201.80999999999997
3453,guest_2304,hotel_378,0.05,194,184.29999999999998
3454,guest_2242,hotel_374,0.02,176,172.48
3455,guest_2460,hotel_4,0.0,157,157.0
3456,guest_2106,hotel_27,0.19,299,242.19000000000003
3457,guest_1437,hotel_398,0.17,102,84.66
3458,guest_603,hotel_218,0.03,93,90.21
3459,guest_2805,hotel_359,0.1,163,146.70000000000002
3460,guest_479,hotel_189,0.16,73,61.32
3461,guest_2390,hotel_124,0.01,255,252.45
3462,guest_3114,hotel_284,0.05,231,219.45
3463,guest_3582,hotel_63,0.12,290,255.2
3464,guest_3633,hotel_308,0.18,269,220.58
3465,guest_842,hotel_392,0.11,210,186.9
3466,guest_1584,hotel_24,0.14,53,45.58
3467,guest_3496,hotel_151,0.02,183,179.34
3468,guest_591,hotel_294,0.17,140,116.19999999999999
3469,guest_3711,hotel_257,0.15,225,191.25
3470,guest_1925,hotel_389,0.06,98,92.11999999999999
3471,guest_485,hotel_85,0.18,293,240.26000000000002
3472,guest_1714,hotel_201,0.1,268,241.20000000000002
3473,guest_2631,hotel_165,0.0,102,102.0
3474,guest_2920,hotel_16,0.05,101,95.94999999999999
3475,guest_3446,hotel_179,0.17,171,141.93
3476,guest_1883,hotel_343,0.02,217,212.66
3477,guest_2561,hotel_350,0.11,56,49.84
3478,guest_1029,hotel_365,0.01,54,53.46
3479,guest_2223,hotel_117,0.08,282,259.44
3480,guest_2796,hotel_240,0.13,214,186.18
3481,guest_1105,hotel_60,0.04,242,232.32
3482,guest_2909,hotel_97,0.16,288,241.92
3483,guest_845,hotel_234,0.05,211,200.45
3484,guest_2799,hotel_150,0.04,81,77.75999999999999
3485,guest_303,hotel_320,0.13,56,48.72
3486,guest_59,hotel_58,0.18,120,98.4
3487,guest_2032,hotel_380,0.09,290,263.90000000000003
3488,guest_679,hotel_127,0.05,279,265.05
3489,guest_2762,hotel_326,0.18,232,190.24
3490,guest_1926,hotel_53,0.15,56,47.6
3491,guest_1861,hotel_287,0.07,160,148.79999999999998
3492,guest_377,hotel_301,0.16,52,43.68
3493,guest_3967,hotel_106,0.14,297,255.42
3494,guest_2648,hotel_169,0.11,283,251.87
3495,guest_3901,hotel_195,0.15,94,79.89999999999999
3496,guest_3822,hotel_252,0.02,64,62.72
3497,guest_3138,hotel_143,0.05,202,191.89999999999998
3498,guest_2003,hotel_30,0.0,102,102.0
3499,guest_694,hotel_390,0.0,165,165.0
3500,guest_2166,hotel_315,0.17,221,183.42999999999998
3501,guest_2986,hotel_315,0.0,221,221.0
3502,guest_2522,hotel_58,0.15,120,102.0
3503,guest_833,hotel_189,0.05,73,69.35
3504,guest_2261,hotel_272,0.0,180,180.0
3505,guest_714,hotel_143,0.06,202,189.88
3506,guest_1072,hotel_220,0.0,159,159.0
3507,guest_2856,hotel_381,0.0,276,276.0
3508,guest_3483,hotel_237,0.14,249,214.14
3509,guest_184,hotel_268,0.19,73,59.13
3510,guest_2691,hotel_353,0.13,197,171.39
3511,guest_3925,hotel_381,0.12,276,242.88
3512,guest_3055,hotel_364,0.14,176,151.35999999999999
3513,guest_1284,hotel_3,0.0,141,141.0
3514,guest_456,hotel_160,0.12,68,59.84
3515,guest_191,hotel_103,0.1,241,216.9
3516,guest_3403,hotel_128,0.11,171,152.19
3517,guest_2559,hotel_70,0.01,85,84.15
3518,guest_3244,hotel_278,0.06,279,262.26
3519,guest_788,hotel_111,0.04,253,242.88
3520,guest_683,hotel_91,0.17,192,159.35999999999999
3521,guest_619,hotel_60,0.04,242,232.32
3522,guest_250,hotel_11,0.12,226,198.88
3523,guest_541,hotel_269,0.03,127,123.19
3524,guest_1318,hotel_106,0.15,297,252.45
3525,guest_3045,hotel_122,0.12,167,146.96
3526,guest_3143,hotel_250,0.12,298,262.24
3527,guest_3800,hotel_211,0.09,102,92.82000000000001
3528,guest_2941,hotel_124,0.05,255,242.25
3529,guest_1576,hotel_53,0.1,56,50.4
3530,guest_3499,hotel_339,0.19,74,59.940000000000005
3531,guest_503,hotel_228,0.06,196,184.23999999999998
3532,guest_1548,hotel_142,0.05,145,137.75
3533,guest_2743,hotel_73,0.11,259,230.51
3534,guest_1093,hotel_97,0.0,288,288.0
3535,guest_2303,hotel_39,0.03,274,265.78
3536,guest_12,hotel_378,0.17,194,161.01999999999998
3537,guest_3078,hotel_307,0.12,258,227.04
3538,guest_3177,hotel_96,0.01,208,205.92
3539,guest_2585,hotel_344,0.18,98,80.36
3540,guest_1451,hotel_110,0.03,140,135.79999999999998
3541,guest_1127,hotel_23,0.19,54,43.74
3542,guest_2497,hotel_245,0.06,290,272.59999999999997
3543,guest_2429,hotel_282,0.0,241,241.0
3544,guest_2062,hotel_16,0.05,101,95.94999999999999
3545,guest_2123,hotel_186,0.05,181,171.95
3546,guest_1385,hotel_177,0.08,79,72.68
3547,guest_2834,hotel_46,0.06,214,201.16
3548,guest_406,hotel_148,0.13,206,179.22
3549,guest_3937,hotel_80,0.04,239,229.44
3550,guest_1708,hotel_334,0.06,83,78.02
3551,guest_612,hotel_277,0.04,281,269.76
3552,guest_3336,hotel_59,0.11,116,103.24
3553,guest_3169,hotel_287,0.17,160,132.79999999999998
3554,guest_2310,hotel_391,0.04,200,192.0
3555,guest_3393,hotel_101,0.17,158,131.14
3556,guest_3604,hotel_297,0.0,261,261.0
3557,guest_3914,hotel_275,0.14,159,136.74
3558,guest_3481,hotel_115,0.04,244,234.23999999999998
3559,guest_408,hotel_65,0.04,226,216.95999999999998
3560,guest_1848,hotel_47,0.11,54,48.06
3561,guest_3754,hotel_39,0.14,274,235.64
3562,guest_1407,hotel_385,0.07,228,212.04
3563,guest_1422,hotel_5,0.05,298,283.09999999999997
3564,guest_3438,hotel_71,0.04,175,168.0
3565,guest_3474,hotel_68,0.02,154,150.92
3566,guest_1498,hotel_324,0.17,289,239.86999999999998
3567,guest_342,hotel_173,0.17,97,80.50999999999999
3568,guest_3690,hotel_68,0.15,154,130.9
3569,guest_3719,hotel_284,0.02,231,226.38
3570,guest_844,hotel_17,0.05,121,114.94999999999999
3571,guest_101,hotel_259,0.02,219,214.62
3572,guest_1310,hotel_149,0.03,278,269.65999999999997
3573,guest_2002,hotel_206,0.02,187,183.26
3574,guest_475,hotel_43,0.15,273,232.04999999999998
3575,guest_3052,hotel_284,0.12,231,203.28
3576,guest_2295,hotel_377,0.02,167,163.66
3577,guest_5,hotel_26,0.1,55,49.5
3578,guest_90,hotel_363,0.18,207,169.74
3579,guest_2873,hotel_224,0.01,76,75.24
3580,guest_3241,hotel_29,0.18,145,118.9
3581,guest_3922,hotel_86,0.1,116,104.4
3582,guest_2753,hotel_343,0.05,217,206.14999999999998
3583,guest_3826,hotel_18,0.18,287,235.34000000000003
3584,guest_54,hotel_202,0.05,288,273.59999999999997
3585,guest_3714,hotel_145,0.01,127,125.73
3586,guest_1694,hotel_284,0.08,231,212.52
3587,guest_208,hotel_69,0.03,230,223.1
3588,guest_762,hotel_304,0.04,140,134.4
3589,guest_3119,hotel_39,0.09,274,249.34
3590,guest_1872,hotel_145,0.0,127,127.0
3591,guest_2886,hotel_307,0.14,258,221.88
3592,guest_2734,hotel_229,0.19,246,199.26000000000002
3593,guest_293,hotel_323,0.14,140,120.39999999999999
3594,guest_3366,hotel_187,0.12,215,189.2
3595,guest_1512,hotel_126,0.06,192,180.48
3596,guest_1642,hotel_336,0.09,235,213.85
3597,guest_626,hotel_126,0.18,192,157.44
3598,guest_3678,hotel_325,0.17,212,175.95999999999998
3599,guest_1804,hotel_144,0.18,59,48.38
3600,guest_2618,hotel_399,0.17,284,235.72
3601,guest_215,hotel_105,0.02,132,129.35999999999999
3602,guest_277,hotel_248,0.01,208,205.92
3603,guest_3216,hotel_100,0.12,160,140.8
3604,guest_2072,hotel_364,0.02,176,172.48
3605,guest_2083,hotel_160,0.01,68,67.32
3606,guest_3701,hotel_219,0.11,79,70.31
3607,guest_2759,hotel_388,0.19,286,231.66000000000003
3608,guest_1788,hotel_266,0.11,169,150.41
3609,guest_409,hotel_228,0.17,196,162.67999999999998
3610,guest_192,hotel_196,0.14,96,82.56
3611,guest_3584,hotel_317,0.14,127,109.22
3612,guest_3587,hotel_303,0.0,160,160.0
3613,guest_1856,hotel_254,0.02,231,226.38
3614,guest_3539,hotel_52,0.14,156,134.16
3615,guest_3374,hotel_84,0.05,225,213.75
3616,guest_695,hotel_54,0.13,238,207.06
3617,guest_472,hotel_74,0.04,278,266.88
3618,guest_1982,hotel_114,0.12,178,156.64000000000001
3619,guest_1873,hotel_280,0.11,78,69.42
3620,guest_430,hotel_144,0.12,59,51.92
3621,guest_2144,hotel_160,0.13,68,59.16
3622,guest_2984,hotel_180,0.13,224,194.88
3623,guest_2090,hotel_360,0.16,75,63.0
3624,guest_602,hotel_110,0.0,140,140.0
3625,guest_2967,hotel_38,0.02,135,132.3
3626,guest_507,hotel_374,0.04,176,168.95999999999998
3627,guest_3173,hotel_397,0.14,68,58.48
3628,guest_1332,hotel_348,0.05,167,158.65
3629,guest_2521,hotel_252,0.04,64,61.44
3630,guest_2471,hotel_53,0.07,56,52.08
3631,guest_3829,hotel_222,0.17,231,191.73
3632,guest_125,hotel_299,0.12,170,149.6
3633,guest_3865,hotel_238,0.01,88,87.12
3634,guest_1588,hotel_372,0.1,203,182.70000000000002
3635,guest_3224,hotel_29,0.02,145,142.1
3636,guest_3246,hotel_191,0.11,250,222.5
3637,guest_976,hotel_77,0.08,77,70.84
3638,guest_1599,hotel_220,0.12,159,139.92
3639,guest_1267,hotel_331,0.18,236,193.52
3640,guest_2655,hotel_45,0.13,95,82.65
3641,guest_3276,hotel_310,0.16,214,179.76
3642,guest_3824,hotel_78,0.05,149,141.54999999999998
3643,guest_1971,hotel_207,0.17,128,106.24
3644,guest_766,hotel_32,0.16,172,144.48
3645,guest_729,hotel_292,0.18,125,102.50000000000001
3646,guest_2787,hotel_314,0.19,277,224.37
3647,guest_3628,hotel_304,0.18,140,114.80000000000001
3648,guest_2210,hotel_347,0.13,216,187.92
3649,guest_853,hotel_187,0.11,215,191.35
3650,guest_2634,hotel_323,0.11,140,124.60000000000001
3651,guest_72,hotel_261,0.09,209,190.19
3652,guest_80,hotel_393,0.04,249,239.04
3653,guest_3382,hotel_307,0.05,258,245.1
3654,guest_530,hotel_332,0.18,278,227.96
3655,guest_2155,hotel_368,0.08,249,229.08
3656,guest_1892,hotel_199,0.07,240,223.2
3657,guest_3470,hotel_314,0.0,277,277.0
3658,guest_1898,hotel_120,0.11,66,58.74
3659,guest_3527,hotel_393,0.16,249,209.16
3660,guest_3870,hotel_11,0.19,226,183.06
3661,guest_395,hotel_32,0.03,172,166.84
3662,guest_2484,hotel_224,0.15,76,64.6
3663,guest_1824,hotel_54,0.19,238,192.78
3664,guest_1457,hotel_365,0.07,54,50.22
3665,guest_2768,hotel_282,0.03,241,233.76999999999998
3666,guest_556,hotel_159,0.16,209,175.56
3667,guest_3601,hotel_82,0.11,259,230.51
3668,guest_3126,hotel_294,0.14,140,120.39999999999999
3669,guest_474,hotel_52,0.12,156,137.28
3670,guest_521,hotel_343,0.19,217,175.77
3671,guest_2238,hotel_259,0.11,219,194.91
3672,guest_2517,hotel_105,0.14,132,113.52
3673,guest_1954,hotel_203,0.1,120,108.0
3674,guest_3278,hotel_322,0.08,229,210.68
3675,guest_874,hotel_169,0.02,283,277.34
3676,guest_2718,hotel_77,0.08,77,70.84
3677,guest_1957,hotel_78,0.1,149,134.1
3678,guest_936,hotel_164,0.0,286,286.0
3679,guest_858,hotel_364,0.17,176,146.07999999999998
3680,guest_3947,hotel_222,0.14,231,198.66
3681,guest_1854,hotel_252,0.13,64,55.68
3682,guest_2584,hotel_121,0.09,56,50.96
3683,guest_1810,hotel_283,0.03,71,68.87
3684,guest_1008,hotel_39,0.15,274,232.9
3685,guest_1459,hotel_231,0.16,285,239.39999999999998
3686,guest_3008,hotel_282,0.05,241,228.95
3687,guest_3692,hotel_336,0.13,235,204.45
3688,guest_835,hotel_47,0.02,54,52.92
3689,guest_1076,hotel_179,0.11,171,152.19
3690,guest_3409,hotel_67,0.16,197,165.48
3691,guest_1791,hotel_128,0.01,171,169.29
3692,guest_2721,hotel_132,0.17,192,159.35999999999999
3693,guest_1529,hotel_338,0.05,133,126.35
3694,guest_372,hotel_294,0.01,140,138.6
3695,guest_1313,hotel_326,0.12,232,204.16
3696,guest_1400,hotel_284,0.1,231,207.9
3697,guest_3749,hotel_30,0.14,102,87.72
3698,guest_2972,hotel_299,0.08,170,156.4
3699,guest_1285,hotel_250,0.18,298,244.36
3700,guest_2462,hotel_115,0.17,244,202.51999999999998
3701,guest_2241,hotel_100,0.03,160,155.2
3702,guest_2183,hotel_312,0.12,286,251.68
3703,guest_3273,hotel_345,0.08,136,125.12
3704,guest_1782,hotel_44,0.18,243,199.26000000000002
3705,guest_2096,hotel_11,0.03,226,219.22
3706,guest_3556,hotel_4,0.12,157,138.16
3707,guest_58,hotel_31,0.1,198,178.20000000000002
3708,guest_1825,hotel_187,0.15,215,182.75
3709,guest_1452,hotel_218,0.05,93,88.35
3710,guest_1215,hotel_317,0.08,127,116.84
3711,guest_3444,hotel_71,0.15,175,148.75
3712,guest_1606,hotel_142,0.13,145,126.15
3713,guest_972,hotel_21,0.13,212,184.44
3714,guest_3185,hotel_341,0.05,298,283.09999999999997
3715,guest_1061,hotel_369,0.0,133,133.0
3716,guest_1360,hotel_320,0.04,56,53.76
3717,guest_1117,hotel_264,0.16,153,128.51999999999998
3718,guest_1731,hotel_308,0.13,269,234.03
3719,guest_1390,hotel_281,0.05,165,156.75
3720,guest_805,hotel_71,0.07,175,162.75
3721,guest_1623,hotel_69,0.19,230,186.3
3722,guest_1608,hotel_344,0.11,98,87.22
3723,guest_119,hotel_151,0.1,183,164.70000000000002
3724,guest_2931,hotel_129,0.02,85,83.3
3725,guest_3442,hotel_316,0.03,187,181.39
3726,guest_1628,hotel_246,0.16,127,106.67999999999999
3727,guest_1416,hotel_279,0.18,73,59.86000000000001
3728,guest_2675,hotel_257,0.0,225,225.0
3729,guest_2129,hotel_181,0.05,108,102.6
3730,guest_1377,hotel_56,0.06,202,189.88
3731,guest_1342,hotel_119,0.19,219,177.39000000000001
3732,guest_2797,hotel_54,0.19,238,192.78
3733,guest_613,hotel_52,0.18,156,127.92000000000002
3734,guest_2424,hotel_42,0.03,123,119.31
3735,guest_1237,hotel_263,0.1,260,234.0
3736,guest_1349,hotel_308,0.05,269,255.54999999999998
3737,guest_1431,hotel_330,0.07,83,77.19
3738,guest_2029,hotel_389,0.14,98,84.28
3739,guest_2267,hotel_315,0.19,221,179.01000000000002
3740,guest_3307,hotel_151,0.17,183,151.89
3741,guest_29,hotel_352,0.03,276,267.71999999999997
3742,guest_1193,hotel_388,0.15,286,243.1
3743,guest_2897,hotel_110,0.14,140,120.39999999999999
3744,guest_713,hotel_255,0.05,182,172.9
3745,guest_1399,hotel_249,0.13,57,49.589999999999996
3746,guest_2383,hotel_217,0.03,292,283.24
3747,guest_2802,hotel_172,0.1,132,118.8
3748,guest_3796,hotel_287,0.06,160,150.39999999999998
3749,guest_91,hotel_57,0.03,134,129.98
3750,guest_1772,hotel_336,0.0,235,235.0
3751,guest_1745,hotel_44,0.12,243,213.84
3752,guest_1521,hotel_129,0.01,85,84.15
3753,guest_3525,hotel_126,0.05,192,182.39999999999998
3754,guest_164,hotel_63,0.18,290,237.8
3755,guest_2432,hotel_87,0.09,266,242.06
3756,guest_3688,hotel_294,0.01,140,138.6
3757,guest_1039,hotel_257,0.01,225,222.75
3758,guest_3026,hotel_299,0.06,170,159.79999999999998
3759,guest_2695,hotel_46,0.02,214,209.72
3760,guest_3466,hotel_337,0.18,75,61.50000000000001
3761,guest_1097,hotel_197,0.18,125,102.50000000000001
3762,guest_2763,hotel_168,0.02,298,292.04
3763,guest_549,hotel_378,0.0,194,194.0
3764,guest_2148,hotel_134,0.07,69,64.17
3765,guest_3917,hotel_234,0.12,211,185.68
3766,guest_950,hotel_278,0.0,279,279.0
3767,guest_810,hotel_186,0.1,181,162.9
3768,guest_2944,hotel_32,0.16,172,144.48
3769,guest_2589,hotel_356,0.18,208,170.56
3770,guest_392,hotel_344,0.03,98,95.06
3771,guest_3144,hotel_385,0.11,228,202.92000000000002
3772,guest_3079,hotel_33,0.15,108,91.8
3773,guest_3523,hotel_382,0.14,130,111.8
3774,guest_648,hotel_387,0.18,85,69.7
3775,guest_2290,hotel_12,0.1,224,201.6
3776,guest_2786,hotel_261,0.05,209,198.54999999999998
3777,guest_3591,hotel_233,0.01,278,275.21999999999997
3778,guest_2940,hotel_134,0.03,69,66.92999999999999
3779,guest_1109,hotel_213,0.12,256,225.28
3780,guest_226,hotel_339,0.08,74,68.08
3781,guest_3904,hotel_86,0.0,116,116.0
3782,guest_2004,hotel_364,0.05,176,167.2
3783,guest_67,hotel_192,0.12,95,83.6
3784,guest_3134,hotel_270,0.02,273,267.54
3785,guest_2509,hotel_267,0.09,261,237.51000000000002
3786,guest_2388,hotel_197,0.02,125,122.5
3787,guest_2047,hotel_21,0.08,212,195.04000000000002
3788,guest_562,hotel_321,0.05,54,51.3
3789,guest_982,hotel_354,0.01,52,51.48
3790,guest_3806,hotel_333,0.04,170,163.2
3791,guest_1836,hotel_114,0.17,178,147.73999999999998
3792,guest_865,hotel_363,0.01,207,204.93
3793,guest_924,hotel_36,0.15,193,164.04999999999998
3794,guest_2454,hotel_28,0.11,104,92.56
3795,guest_1369,hotel_263,0.09,260,236.6
3796,guest_2178,hotel_278,0.16,279,234.35999999999999
3797,guest_3482,hotel_388,0.04,286,274.56
3798,guest_2305,hotel_251,0.12,109,95.92
3799,guest_2964,hotel_110,0.06,140,131.6
3800,guest_554,hotel_394,0.07,291,270.63
3801,guest_1632,hotel_369,0.1,133,119.7
3802,guest_3270,hotel_373,0.08,261,240.12
3803,guest_962,hotel_355,0.05,246,233.7
3804,guest_770,hotel_4,0.06,157,147.57999999999998
3805,guest_65,hotel_303,0.11,160,142.4
3806,guest_2236,hotel_147,0.19,251,203.31
3807,guest_1659,hotel_205,0.16,183,153.72
3808,guest_3998,hotel_110,0.07,140,130.2
3809,guest_2351,hotel_297,0.14,261,224.46
3810,guest_1712,hotel_115,0.05,244,231.79999999999998
3811,guest_843,hotel_8,0.19,236,191.16000000000003
3812,guest_341,hotel_45,0.1,95,85.5
3813,guest_2022,hotel_197,0.15,125,106.25
3814,guest_312,hotel_323,0.19,140,113.4
3815,guest_2089,hotel_46,0.03,214,207.57999999999998
3816,guest_2211,hotel_168,0.0,298,298.0
3817,guest_2853,hotel_86,0.13,116,100.92
3818,guest_3948,hotel_376,0.18,238,195.16000000000003
3819,guest_566,hotel_305,0.12,74,65.12
3820,guest_994,hotel_395,0.15,211,179.35
3821,guest_100,hotel_27,0.11,299,266.11
3822,guest_1386,hotel_63,0.14,290,249.4
3823,guest_2854,hotel_191,0.12,250,220.0
3824,guest_1779,hotel_356,0.08,208,191.36
3825,guest_478,hotel_288,0.17,135,112.05
3826,guest_2959,hotel_11,0.08,226,207.92000000000002
3827,guest_2404,hotel_225,0.08,263,241.96
3828,guest_586,hotel_134,0.07,69,64.17
3829,guest_2513,hotel_128,0.07,171,159.03
3830,guest_2270,hotel_122,0.09,167,151.97
3831,guest_2298,hotel_223,0.15,291,247.35
3832,guest_2337,hotel_213,0.02,256,250.88
3833,guest_2070,hotel_376,0.15,238,202.29999999999998
3834,guest_36,hotel_148,0.16,206,173.04
3835,guest_1,hotel_47,0.09,54,49.14
3836,guest_3961,hotel_29,0.08,145,133.4
3837,guest_2338,hotel_193,0.12,179,157.52
3838,guest_2526,hotel_341,0.17,298,247.33999999999997
3839,guest_1003,hotel_58,0.07,120,111.6
3840,guest_3727,hotel_245,0.16,290,243.6
3841,guest_1064,hotel_205,0.08,183,168.36
3842,guest_2340,hotel_76,0.15,134,113.89999999999999
3843,guest_2470,hotel_63,0.08,290,266.8
3844,guest_944,hotel_326,0.17,232,192.56
3845,guest_3031,hotel_269,0.0,127,127.0
3846,guest_2949,hotel_303,0.15,160,136.0
3847,guest_2312,hotel_110,0.11,140,124.60000000000001
3848,guest_1071,hotel_114,0.1,178,160.20000000000002
